20231231|51504|M51504|0|| |12/12/2023|-282|1|
20231231|51505|M51505|0|| |12/12/2023|-278|1|
20231231|51506|M51506|0|| |12/12/2023|-81|1|
20231231|51507|M51507|0|| |12/12/2023|-415|1|
20231231|55008|M55008|0|| |18/12/2023|-62.4|1|
20231231|55155|M55155|0|| |18/12/2023|-143|1|
20231231|55156|M55156|0|| |18/12/2023|-596.5|1|
20231231|55157|M55157|0|| |18/12/2023|-85|1|
20231231|55158|M55158|0|| |18/12/2023|-595.5|1|
20231231|55159|M55159|0|| |18/12/2023|-600|1|
20231231|55160|M55160|0|| |18/12/2023|-899|1|
20231231|55161|M55161|0|| |18/12/2023|-179.2|1|
20231231|56103|M56103|0|| |01/12/2023|960|1|
20231231|56104|M56104|0|| |01/12/2023|950|1|
20231231|56118|M56118|0|| |01/12/2023|940|1|
20231231|56119|M56119|0|| |01/12/2023|850|1|
20231231|56120|M56120|0|| |01/12/2023|810|1|
20231231|56124|M56124|0|| |01/12/2023|800|1|
20231231|56125|M56125|0|| |01/12/2023|790|1|
20231231|56127|M56127|0|| |01/12/2023|650|1|
20231231|56128|M56128|0|| |01/12/2023|340|1|
20231231|56130|M56130|0|| |01/12/2023|300|1|
20231231|56131|M56131|0|| |01/12/2023|100|1|
20231231|56244|M56244|0|| |02/12/2023|-464.5|1|
20231231|56246|M56246|0|| |02/12/2023|-72.3|1|
20231231|56289|M56289|0|| |03/12/2023|-54.2|1|
20231231|56290|M56290|0|| |03/12/2023|-15|1|
20231231|56637|M56637|0|| |04/12/2023|-344|1|
20231231|56709|M56709|0|| |05/12/2023|198789.99|1|
20231231|56710|M56710|0|| |05/12/2023|197938.26|1|
20231231|56711|M56711|0|| |05/12/2023|197567.02|1|
20231231|56712|M56712|0|| |05/12/2023|185398.21|1|
20231231|56713|M56713|0|| |05/12/2023|90692.23|1|
20231231|56761|M56761|0|| |05/12/2023|-59.98|1|
20231231|56890|M56890|0|| |07/12/2023|1896.61|1|
20231231|57025|M57025|0|| |19/12/2023|-750|1|
20231231|57026|M57026|0|| |19/12/2023|-350.2|1|
20231231|57027|M57027|0|| |19/12/2023|-333.5|1|
20231231|57028|M57028|0|| |19/12/2023|-176|1|
20231231|57029|M57029|0|| |19/12/2023|-261|1|
20231231|57030|M57030|0|| |20/12/2023|-707.7|1|
20231231|57031|M57031|0|| |20/12/2023|-875|1|
20231231|57032|M57032|0|| |20/12/2023|-466|1|
20231231|57033|M57033|0|| |20/12/2023|-22|1|
20231231|57035|M57035|0|| |20/12/2023|-110|1|
20231231|57037|M57037|0|| |20/12/2023|-139.5|1|
20231231|57038|M57038|0|| |20/12/2023|-345.5|1|
20231231|57039|M57039|0|| |20/12/2023|-79.02|1|
20231231|57040|M57040|0|| |20/12/2023|-455.8|1|
20231231|57041|M57041|0|| |20/12/2023|-701.5|1|
20231231|57336|M57336|0|| |20/12/2023|-850|1|
